code	url	product_name	image_url	image_small_url	image_front_url	energy_100g	energy-from-fat_100g	fat_100g	saturated-fat_100g	salt_100g	sodium_100g	carbohydrates_100g	fiber_100g	sugars_100g	proteins_100g	calcium_100g	iron_100g	nutrition-score-fr_100g	nutrition-score-uk_100g
0852565003022	http://us.openfoodfacts.org/product/0852565003022	Salt N' Pepper Bean and Rice Chips	http://static.openfoodfacts.org/images/products/085/256/500/3022/front_en.3.400.jpg	http://static.openfoodfacts.org/images/products/085/256/500/3022/front_en.3.200.jpg	http://static.openfoodfacts.org/images/products/085/256/500/3022/front_en.3.400.jpg	2090.0	746.0	17.9	0.0	1.09	0.429	64.3	14.3	0.0	14.3	0.143	0.00386	0.0	0.0
0078800114685	http://us.openfoodfacts.org/product/0078800114685	Salted Butter	http://static.openfoodfacts.org/images/products/007/880/011/4685/front_en.6.400.jpg	http://static.openfoodfacts.org/images/products/007/880/011/4685/front_en.6.200.jpg	http://static.openfoodfacts.org/images/products/007/880/011/4685/front_en.6.400.jpg	2990.0	2990.0	78.6	50.0	1.63	0.643	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0082011570727	http://us.openfoodfacts.org/product/0082011570727	Samoas	http://static.openfoodfacts.org/images/products/008/201/157/0727/front_en.3.400.jpg	http://static.openfoodfacts.org/images/products/008/201/157/0727/front_en.3.200.jpg	http://static.openfoodfacts.org/images/products/008/201/157/0727/front_en.3.400.jpg	2020.0	0.0	27.6	17.2	0.526	0.207	62.1	3.45	34.5	3.45	0.0	0.00248	21.0	21.0
0014100078845	http://us.openfoodfacts.org/product/0014100078845	Santa Cruz Soft Baked Oatmeal Raisin Soft Cookies	http://static.openfoodfacts.org/images/products/001/410/007/8845/front_en.3.400.jpg	http://static.openfoodfacts.org/images/products/001/410/007/8845/front_en.3.200.jpg	http://static.openfoodfacts.org/images/products/001/410/007/8845/front_en.3.400.jpg	130.0	0.0	4.5	1.5	0.2286	0.09	23.0	2.0	13.0	2.0	0.0	0.0	0.0	0.0
0034800005255	http://us.openfoodfacts.org/product/0034800005255	Sardines in extra virgin olive oil	http://static.openfoodfacts.org/images/products/003/480/000/5255/front_en.7.400.jpg	http://static.openfoodfacts.org/images/products/003/480/000/5255/front_en.7.200.jpg	http://static.openfoodfacts.org/images/products/003/480/000/5255/front_en.7.400.jpg	1180.0	886.0	23.5	4.71	0.896	0.353	0.0	0.0	0.0	16.5	0.353	0.00127	5.0	5.0
8850643026217	http://us.openfoodfacts.org/product/8850643026217	Satay Peanut Sauce	http://static.openfoodfacts.org/images/products/885/064/302/6217/front_en.4.400.jpg	http://static.openfoodfacts.org/images/products/885/064/302/6217/front_en.4.200.jpg	http://static.openfoodfacts.org/images/products/885/064/302/6217/front_en.4.400.jpg	1000.0	0.0	16.0	4.0	2.44	0.96	24.0	0.0	16.0	4.0	0.0	0.00288	18.0	18.0
5391509390118	http://us.openfoodfacts.org/product/5391509390118	Sauce	http://static.openfoodfacts.org/images/products/539/150/939/0118/front_en.7.400.jpg	http://static.openfoodfacts.org/images/products/539/150/939/0118/front_en.7.200.jpg	http://static.openfoodfacts.org/images/products/539/150/939/0118/front_en.7.400.jpg	510.0	0.0	0.1	0.0	0.000762	0.0003	29.9	0.3	25.5	0.3	0.0	0.0	0.0	0.0
6068824077121	http://us.openfoodfacts.org/product/6068824077121	Sausalito	http://static.openfoodfacts.org/images/products/606/882/407/7121/front_en.8.400.jpg	http://static.openfoodfacts.org/images/products/606/882/407/7121/front_en.8.200.jpg	http://static.openfoodfacts.org/images/products/606/882/407/7121/front_en.8.400.jpg	2090.0	57.7	0.0	0.0	0.586	0.231	65.4	0.0	38.5	3.85	0.0	0.0	0.0	0.0
0014100077121	http://us.openfoodfacts.org/product/0014100077121	Sausalito Milk Chocolate Macadamia	http://static.openfoodfacts.org/images/products/001/410/007/7121/front_en.8.400.jpg	http://static.openfoodfacts.org/images/products/001/410/007/7121/front_en.8.200.jpg	http://static.openfoodfacts.org/images/products/001/410/007/7121/front_en.8.400.jpg	2090.0	804.0	23.1	13.5	0.586	0.231	65.4	0.0	38.5	3.85	0.0	0.0	26.0	26.0
0041318200850	http://us.openfoodfacts.org/product/0041318200850	Schnucks Balsamic Vinaigrette Dressing				1260.0	1120.0	30.0	3.33	2.46	0.967	10.0	0.0	6.67	0.0	0.0	0.0	17.0	17.0
0041318080100	http://us.openfoodfacts.org/product/0041318080100	Schnucks Blackeye Peas				1020.0	0.0	0.0	0.0	0.103	0.0405	62.2	27.0	2.7	24.3	0.0541	0.0073	-7.0	-7.0
0041318021196	http://us.openfoodfacts.org/product/0041318021196	Schnucks Diced Tomatoes				86.8	0.0	0.0	0.0	0.0315	0.0124	4.13	0.826	2.48	0.826	0.0331	0.000298	-6.0	-6.0
0041318200188	http://us.openfoodfacts.org/product/0041318200188	Schnucks Robust Italian Dressing				1120.0	837.0	23.3	3.33	2.88	1.13	13.3	0.0	13.3	0.0	0.0	0.0	18.0	18.0
0016468443372	http://us.openfoodfacts.org/product/0016468443372	Scottish style smoked salmon nova lox	http://static.openfoodfacts.org/images/products/001/646/844/3372/front_en.9.400.jpg	http://static.openfoodfacts.org/images/products/001/646/844/3372/front_en.9.200.jpg	http://static.openfoodfacts.org/images/products/001/646/844/3372/front_en.9.400.jpg	661.0	293.0	7.02	1.75	2.9	1.14	3.51	0.0	0.0	19.3	0.0	0.0	12.0	12.0
0084114033000	http://us.openfoodfacts.org/product/0084114033000	Sea Salt	http://static.openfoodfacts.org/images/products/008/411/403/3000/front_en.13.400.jpg	http://static.openfoodfacts.org/images/products/008/411/403/3000/front_en.13.200.jpg	http://static.openfoodfacts.org/images/products/008/411/403/3000/front_en.13.400.jpg	2240.0	1200.0	32.1	3.57	1.04	0.411	57.1	3.57	0.0	7.14	0.0	0.00129	8.0	8.0
0819898010004	http://us.openfoodfacts.org/product/0819898010004	Sea Salt & Cracked Black Pepper Rice Thin Crackers	http://static.openfoodfacts.org/images/products/081/989/801/0004/front_en.3.400.jpg	http://static.openfoodfacts.org/images/products/081/989/801/0004/front_en.3.200.jpg	http://static.openfoodfacts.org/images/products/081/989/801/0004/front_en.3.400.jpg	1810.0	0.0	8.33	0.0	0.593	0.233	80.0	3.33	0.0	6.67	0.0667	0.0024	0.0	0.0
0016000116108	http://us.openfoodfacts.org/product/0016000116108	Self Rising Flour	http://static.openfoodfacts.org/images/products/001/600/011/6108/front_en.6.400.jpg	http://static.openfoodfacts.org/images/products/001/600/011/6108/front_en.6.200.jpg	http://static.openfoodfacts.org/images/products/001/600/011/6108/front_en.6.400.jpg	1390.0	0.0	0.0	0.0	3.39	1.33	76.7	3.33	0.0	10.0	0.2	0.0036	0.0	0.0
0891613000224	http://us.openfoodfacts.org/product/0891613000224	Sharp Cheddar	http://static.openfoodfacts.org/images/products/089/161/300/0224/front_en.6.400.jpg	http://static.openfoodfacts.org/images/products/089/161/300/0224/front_en.6.200.jpg	http://static.openfoodfacts.org/images/products/089/161/300/0224/front_en.6.400.jpg	1720.0	0.0	35.7	25.0	1.63	0.643	0.0	0.0	0.0	25.0	0.643	0.0	17.0	22.0
0031146022861	http://us.openfoodfacts.org/product/0031146022861	Shin Ramyun	http://static.openfoodfacts.org/images/products/003/114/602/2861/front_en.8.400.jpg	http://static.openfoodfacts.org/images/products/003/114/602/2861/front_en.8.200.jpg	http://static.openfoodfacts.org/images/products/003/114/602/2861/front_en.8.400.jpg	1740.0	0.0	13.3	6.67	3.89	1.53	66.7	3.33	3.33	8.33	0.0	0.003	17.0	17.0
0031146150601	http://us.openfoodfacts.org/product/0031146150601	Shin Ramyun	http://static.openfoodfacts.org/images/products/003/114/615/0601/front_en.4.400.jpg	http://static.openfoodfacts.org/images/products/003/114/615/0601/front_en.4.200.jpg	http://static.openfoodfacts.org/images/products/003/114/615/0601/front_en.4.400.jpg	1880.0	0.0	15.0	7.5	4.4	1.73	68.3	1.67	3.33	8.33	0.0	0.003	20.0	20.0
0018894306016	http://us.openfoodfacts.org/product/0018894306016	Shredded Mild Cheddar Cheese	http://static.openfoodfacts.org/images/products/001/889/430/6016/front_en.7.400.jpg	http://static.openfoodfacts.org/images/products/001/889/430/6016/front_en.7.200.jpg	http://static.openfoodfacts.org/images/products/001/889/430/6016/front_en.7.400.jpg	1640.0	1200.0	32.1	17.9	1.63	0.643	3.57	0.0	0.0	25.0	0.714	0.0	16.0	21.0
0012000302404	http://us.openfoodfacts.org/product/0012000302404	Sierra Mist	http://static.openfoodfacts.org/images/products/001/200/030/2404/front_en.7.400.jpg	http://static.openfoodfacts.org/images/products/001/200/030/2404/front_en.7.200.jpg	http://static.openfoodfacts.org/images/products/001/200/030/2404/front_en.7.400.jpg	141.0	0.0	0.0	0.0	0.025	0.00986	8.45	0.0	8.17	0.0	0.0	0.0	0.0	0.0
0644209412006	http://us.openfoodfacts.org/product/0644209412006	Signature Red Velvet	http://static.openfoodfacts.org/images/products/064/420/941/2006/front_en.6.400.jpg	http://static.openfoodfacts.org/images/products/064/420/941/2006/front_en.6.200.jpg	http://static.openfoodfacts.org/images/products/064/420/941/2006/front_en.6.400.jpg	1720.0	428.0	11.5	3.85	1.5	0.59	76.9	2.56	41.0	2.56	0.154	0.00462	20.0	20.0
01346400	http://us.openfoodfacts.org/product/01346400	Simply Heinz Tomato Ketchup	http://static.openfoodfacts.org/images/products/01346400/front_en.15.400.jpg	http://static.openfoodfacts.org/images/products/01346400/front_en.15.200.jpg	http://static.openfoodfacts.org/images/products/01346400/front_en.15.400.jpg	371.0	0.0	0.0	0.0	2.39	0.941	23.5	0.0	23.5	0.0	0.0	0.0	16.0	16.0
01393806	http://us.openfoodfacts.org/product/01393806	Simply Heinz Tomato Ketchup	http://static.openfoodfacts.org/images/products/01393806/front_en.8.400.jpg	http://static.openfoodfacts.org/images/products/01393806/front_en.8.200.jpg	http://static.openfoodfacts.org/images/products/01393806/front_en.8.400.jpg	494.0	0.0	0.0	0.0	2.84	1.12	29.4	0.0	23.5	0.0	0.0	0.0	16.0	16.0
02502108	http://us.openfoodfacts.org/product/02502108	Simply Lemonade	http://static.openfoodfacts.org/images/products/02502108/front_en.6.400.jpg	http://static.openfoodfacts.org/images/products/02502108/front_en.6.200.jpg	http://static.openfoodfacts.org/images/products/02502108/front_en.6.400.jpg	197.0	0.0	0.0	0.0	0.0149	0.00588	12.6	0.0	11.8	0.0	0.0	0.0	0.0	0.0
08770000	http://us.openfoodfacts.org/product/08770000	Simply Lemonade	http://static.openfoodfacts.org/images/products/08770000/front_en.6.400.jpg	http://static.openfoodfacts.org/images/products/08770000/front_en.6.200.jpg	http://static.openfoodfacts.org/images/products/08770000/front_en.6.400.jpg	209.0	0.0	0.0	0.0	0.0159	0.00625	12.5	0.0	11.7	0.0	0.0	0.0	0.0	0.0
0028400071345	http://us.openfoodfacts.org/product/0028400071345	Simply Natural Blue Corn Tortilla Chips	http://static.openfoodfacts.org/images/products/002/840/007/1345/front_en.7.400.jpg	http://static.openfoodfacts.org/images/products/002/840/007/1345/front_en.7.200.jpg	http://static.openfoodfacts.org/images/products/002/840/007/1345/front_en.7.400.jpg	2090.0	746.0	21.4	1.79	0.726	0.286	67.9	3.57	0.0	7.14	0.0714	0.00129	1.0	1.0
0072180637529	http://us.openfoodfacts.org/product/0072180637529	Singles Deep Dish	http://static.openfoodfacts.org/images/products/007/218/063/7529/front_en.7.400.jpg	http://static.openfoodfacts.org/images/products/007/218/063/7529/front_en.7.200.jpg	http://static.openfoodfacts.org/images/products/007/218/063/7529/front_en.7.400.jpg	1050.0	395.0	10.1	5.66	1.31	0.516	30.2	1.26	10.1	9.43	0.157	0.00226	14.0	14.0
0021000604654	http://us.openfoodfacts.org/product/0021000604654	Singles White American	http://static.openfoodfacts.org/images/products/002/100/060/4654/front_en.8.400.jpg	http://static.openfoodfacts.org/images/products/002/100/060/4654/front_en.8.200.jpg	http://static.openfoodfacts.org/images/products/002/100/060/4654/front_en.8.400.jpg	1200.0	795.0	21.4	11.9	2.66	1.05	9.52	0.0	9.52	19.0	0.0	0.0	25.0	25.0
0071962263819	http://us.openfoodfacts.org/product/0071962263819	Skim Milk	http://static.openfoodfacts.org/images/products/007/196/226/3819/front_en.6.400.jpg	http://static.openfoodfacts.org/images/products/007/196/226/3819/front_en.6.200.jpg	http://static.openfoodfacts.org/images/products/007/196/226/3819/front_en.6.400.jpg	192.0	0.0	0.0	0.0	0.18	0.0708	7.08	0.0	6.67	4.58	0.167	0.0	-1.0	-1.0
08669932	http://us.openfoodfacts.org/product/08669932	Skinless & Boneless Pink Salmon 	http://static.openfoodfacts.org/images/products/08669932/front_en.11.400.jpg	http://static.openfoodfacts.org/images/products/08669932/front_en.11.200.jpg	http://static.openfoodfacts.org/images/products/08669932/front_en.11.400.jpg	502.0	84.0	3.0	1.0	0.914	0.36	0.0	0.0	0.0	24.0	0.0	0.0	-1.0	-1.0
0073230100338	http://us.openfoodfacts.org/product/0073230100338	Skinless & Boneless Sardines	http://static.openfoodfacts.org/images/products/007/323/010/0338/front_en.7.400.jpg	http://static.openfoodfacts.org/images/products/007/323/010/0338/front_en.7.200.jpg	http://static.openfoodfacts.org/images/products/007/323/010/0338/front_en.7.400.jpg	889.0	0.0	12.5	2.5	0.73	0.287	0.0	0.0	0.0	26.2	0.05	0.0009	2.0	2.0
0073230000331	http://us.openfoodfacts.org/product/0073230000331	Skinless & Boneless Sardines in Olive Oil	http://static.openfoodfacts.org/images/products/007/323/000/0331/front_en.6.400.jpg	http://static.openfoodfacts.org/images/products/007/323/000/0331/front_en.6.200.jpg	http://static.openfoodfacts.org/images/products/007/323/000/0331/front_en.6.400.jpg	889.0	471.0	12.5	2.5	0.73	0.287	0.0	0.0	0.0	26.2	0.05	0.0009	2.0	2.0
0070718001576	http://us.openfoodfacts.org/product/0070718001576	Skinless Boneless Smoked Sardine Fillets	http://static.openfoodfacts.org/images/products/007/071/800/1576/front_en.14.400.jpg	http://static.openfoodfacts.org/images/products/007/071/800/1576/front_en.14.200.jpg	http://static.openfoodfacts.org/images/products/007/071/800/1576/front_en.14.400.jpg	836.0	0.0	14.5	1.82	1.06	0.418	0.0	0.0	0.0	20.0	0.0727	0.00131	2.0	2.0
0037600106252	http://us.openfoodfacts.org/product/0037600106252	Skippy Creamy Peanut Butter	http://static.openfoodfacts.org/images/products/003/760/010/6252/front_en.8.400.jpg	http://static.openfoodfacts.org/images/products/003/760/010/6252/front_en.8.200.jpg	http://static.openfoodfacts.org/images/products/003/760/010/6252/front_en.8.400.jpg	2480.0	0.0	50.0	9.38	1.19	0.469	18.8	6.25	9.38	21.9	0.0	0.00113	18.0	18.0
0858867005214	http://us.openfoodfacts.org/product/0858867005214	Sky Valley Organic Ginger Brew	http://static.openfoodfacts.org/images/products/085/886/700/5214/front_en.14.400.jpg	http://static.openfoodfacts.org/images/products/085/886/700/5214/front_en.14.200.jpg	http://static.openfoodfacts.org/images/products/085/886/700/5214/front_en.14.400.jpg	139.0	0.0	0.0	0.0	0.0282	0.0111	8.33	0.0	8.33	0.0	0.0	0.0	0.0	0.0
0011110618825	http://us.openfoodfacts.org/product/0011110618825	Sliced Almonds	http://static.openfoodfacts.org/images/products/001/111/061/8825/front_en.7.400.jpg	http://static.openfoodfacts.org/images/products/001/111/061/8825/front_en.7.200.jpg	http://static.openfoodfacts.org/images/products/001/111/061/8825/front_en.7.400.jpg	2650.0	1950.0	50.0	3.33	0.0	0.0	20.0	10.0	3.33	23.3	0.267	0.0036	0.0	0.0
0811355002621	http://us.openfoodfacts.org/product/0811355002621	Sliced Monterey Jack	http://static.openfoodfacts.org/images/products/081/135/500/2621/front_en.8.400.jpg	http://static.openfoodfacts.org/images/products/081/135/500/2621/front_en.8.200.jpg	http://static.openfoodfacts.org/images/products/081/135/500/2621/front_en.8.400.jpg	1640.0	1200.0	32.1	17.9	1.54	0.607	3.57	0.0	0.0	25.0	0.714	0.0	15.0	20.0
0835871001203	http://us.openfoodfacts.org/product/0835871001203	Sliced apples	http://static.openfoodfacts.org/images/products/083/587/100/1203/front_en.9.400.jpg	http://static.openfoodfacts.org/images/products/083/587/100/1203/front_en.9.200.jpg	http://static.openfoodfacts.org/images/products/083/587/100/1203/front_en.9.400.jpg	249.0	0.0	0.0	0.0	0.0	0.0	14.0	3.51	10.5	0.0	0.0175	0.000316	-3.0	-3.0
0021000052325	http://us.openfoodfacts.org/product/0021000052325	Slow-simmered Spicy Honey Barbecue sauce	http://static.openfoodfacts.org/images/products/002/100/005/2325/front_en.5.400.jpg	http://static.openfoodfacts.org/images/products/002/100/005/2325/front_en.5.200.jpg	http://static.openfoodfacts.org/images/products/002/100/005/2325/front_en.5.400.jpg	678.0	0.0	0.0	0.0	2.33	0.919	40.5	0.0	37.8	0.0	0.0	0.0	20.0	20.0
0021000052387	http://us.openfoodfacts.org/product/0021000052387	Slow-simmered Sweet Honey Barbecue Sauce	http://static.openfoodfacts.org/images/products/002/100/005/2387/front_en.5.400.jpg	http://static.openfoodfacts.org/images/products/002/100/005/2387/front_en.5.200.jpg	http://static.openfoodfacts.org/images/products/002/100/005/2387/front_en.5.400.jpg	678.0	0.0	0.0	0.0	2.4	0.946	40.5	0.0	35.1	0.0	0.0	0.0	19.0	19.0
0021000052349	http://us.openfoodfacts.org/product/0021000052349	Slow-simmered Thick & Spicy Barbecue Sauce	http://static.openfoodfacts.org/images/products/002/100/005/2349/front_en.5.400.jpg	http://static.openfoodfacts.org/images/products/002/100/005/2349/front_en.5.200.jpg	http://static.openfoodfacts.org/images/products/002/100/005/2349/front_en.5.400.jpg	792.0	0.0	0.0	0.0	2.33	0.919	43.2	0.0	37.8	0.0	0.0	0.0	20.0	20.0
0086600750958	http://us.openfoodfacts.org/product/0086600750958	Smoked Salmon Fillets in oil	http://static.openfoodfacts.org/images/products/008/660/075/0958/front_en.7.400.jpg	http://static.openfoodfacts.org/images/products/008/660/075/0958/front_en.7.200.jpg	http://static.openfoodfacts.org/images/products/008/660/075/0958/front_en.7.400.jpg	787.0	0.0	9.41	1.76	1.17	0.459	0.0	0.0	0.0	23.5	0.0	0.000847	3.0	3.0
0021000419074	http://us.openfoodfacts.org/product/0021000419074	Snack Pack Pudding Vanilla	http://static.openfoodfacts.org/images/products/002/100/041/9074/front_en.7.400.jpg	http://static.openfoodfacts.org/images/products/002/100/041/9074/front_en.7.200.jpg	http://static.openfoodfacts.org/images/products/002/100/041/9074/front_en.7.400.jpg	454.0	0.0	3.26	1.63	0.304	0.12	19.6	1.09	13.0	1.09	0.326	0.0	4.0	4.0
0027000419021	http://us.openfoodfacts.org/product/0027000419021	Snack Pack Tapioca Pudding 	http://static.openfoodfacts.org/images/products/002/700/041/9021/front_en.17.400.jpg	http://static.openfoodfacts.org/images/products/002/700/041/9021/front_en.17.200.jpg	http://static.openfoodfacts.org/images/products/002/700/041/9021/front_en.17.400.jpg	500.0	0.0	2.72	1.63	0.345	0.136	21.7	1.09	14.1	1.09	0.326	0.0	5.0	5.0
0077975080061	http://us.openfoodfacts.org/product/0077975080061	Snyder's of Hanover Mini Pretzels	http://static.openfoodfacts.org/images/products/007/797/508/0061/front_en.3.400.jpg	http://static.openfoodfacts.org/images/products/007/797/508/0061/front_en.3.200.jpg	http://static.openfoodfacts.org/images/products/007/797/508/0061/front_en.3.400.jpg	1530.0	0.0	0.0	0.0	2.12	0.833	83.3	3.33	3.33	10.0	0.0	0.0048	9.0	9.0
0016000458987	http://us.openfoodfacts.org/product/0016000458987	Soft Baked Oatmeal Squares Cinnamon Brown Sugar	http://static.openfoodfacts.org/images/products/001/600/045/8987/front_en.9.400.jpg	http://static.openfoodfacts.org/images/products/001/600/045/8987/front_en.9.200.jpg	http://static.openfoodfacts.org/images/products/001/600/045/8987/front_en.9.400.jpg	1790.0	0.0	14.3	2.86	0.943	0.371	65.7	5.71	25.7	5.71	0.0	0.00206	11.0	11.0
418930	http://us.openfoodfacts.org/product/418930	Soft baked originals milk chocolate chip	http://static.openfoodfacts.org/images/products/418930/front_en.9.400.jpg	http://static.openfoodfacts.org/images/products/418930/front_en.9.200.jpg	http://static.openfoodfacts.org/images/products/418930/front_en.9.400.jpg	1940.0	746.0	17.9	8.93	1.04	0.411	67.9	3.57	39.3	3.57	0.0	0.00257	20.0	20.0
0074603005892	http://us.openfoodfacts.org/product/0074603005892	Sogokimyun	http://static.openfoodfacts.org/images/products/007/460/300/5892/front_en.6.400.jpg	http://static.openfoodfacts.org/images/products/007/460/300/5892/front_en.6.200.jpg	http://static.openfoodfacts.org/images/products/007/460/300/5892/front_en.6.400.jpg	1730.0	0.0	13.3	6.67	3.93	1.55	66.7	1.67	3.33	8.33	0.0667	0.0	19.0	19.0
0046567006635	http://us.openfoodfacts.org/product/0046567006635	Sonoma 100% stone ground wheat bread	http://static.openfoodfacts.org/images/products/004/656/700/6635/front_en.9.400.jpg	http://static.openfoodfacts.org/images/products/004/656/700/6635/front_en.9.200.jpg	http://static.openfoodfacts.org/images/products/004/656/700/6635/front_en.9.400.jpg	1070.0	147.0	3.49	1.16	1.24	0.488	46.5	6.98	6.98	11.6	0.0	0.00251	0.0	0.0
0765171301553	http://us.openfoodfacts.org/product/0765171301553	Sorpressa Veneta	http://static.openfoodfacts.org/images/products/076/517/130/1553/front_en.9.400.jpg	http://static.openfoodfacts.org/images/products/076/517/130/1553/front_en.9.200.jpg	http://static.openfoodfacts.org/images/products/076/517/130/1553/front_en.9.400.jpg	1640.0	1200.0	32.1	10.7	4.22	1.66	0.0	0.0	0.0	28.6	0.0	0.00193	24.0	24.0
0051000161505	http://us.openfoodfacts.org/product/0051000161505	Souper shapes Shaped Pasta with Chicken in Chicken Broth	http://static.openfoodfacts.org/images/products/005/100/016/1505/front_en.15.400.jpg	http://static.openfoodfacts.org/images/products/005/100/016/1505/front_en.15.200.jpg	http://static.openfoodfacts.org/images/products/005/100/016/1505/front_en.15.400.jpg	244.0	70.0	1.67	0.417	1.02	0.4	10.0	0.833	0.833	1.67	0.0167	0.0	2.0	2.0
0032134232248	http://us.openfoodfacts.org/product/0032134232248	Sour Chewy Cubes	http://static.openfoodfacts.org/images/products/003/213/423/2248/front_en.5.400.jpg	http://static.openfoodfacts.org/images/products/003/213/423/2248/front_en.5.200.jpg	http://static.openfoodfacts.org/images/products/003/213/423/2248/front_en.5.400.jpg	1460.0	0.0	0.0	0.0	0.0953	0.0375	85.0	0.0	62.5	0.0	0.0	0.0	14.0	14.0
5941000017573	http://us.openfoodfacts.org/product/5941000017573	Sour Cream & Dill	http://static.openfoodfacts.org/images/products/594/100/001/7573/front_en.3.400.jpg	http://static.openfoodfacts.org/images/products/594/100/001/7573/front_en.3.200.jpg	http://static.openfoodfacts.org/images/products/594/100/001/7573/front_en.3.400.jpg	2200.0	0.0	33.0	3.0	1.2	0.472440944882	49.0	4.3	2.1	6.6	0.0	0.0	8.0	8.0
0070462098358	http://us.openfoodfacts.org/product/0070462098358	Sour Patch Kids	http://static.openfoodfacts.org/images/products/007/046/209/8358/front_en.5.400.jpg	http://static.openfoodfacts.org/images/products/007/046/209/8358/front_en.5.200.jpg	http://static.openfoodfacts.org/images/products/007/046/209/8358/front_en.5.400.jpg	1570.0	0.0	0.0	0.0	0.159	0.0625	92.5	0.0	65.0	0.0	0.0	0.0	0.0	0.0
0011110372710	http://us.openfoodfacts.org/product/0011110372710	Soynuts Roasted & Salted	http://static.openfoodfacts.org/images/products/001/111/037/2710/front_en.6.400.jpg	http://static.openfoodfacts.org/images/products/001/111/037/2710/front_en.6.200.jpg	http://static.openfoodfacts.org/images/products/001/111/037/2710/front_en.6.400.jpg	2090.0	977.0	26.7	3.33	0.804	0.317	26.7	16.7	3.33	36.7	0.267	0.009	7.0	7.0
00780117	http://us.openfoodfacts.org/product/00780117	Spaghetti	http://static.openfoodfacts.org/images/products/00780117/front_en.6.400.jpg	http://static.openfoodfacts.org/images/products/00780117/front_en.6.200.jpg	http://static.openfoodfacts.org/images/products/00780117/front_en.6.400.jpg	1570.0	75.0	17.9	0.0	0.0	0.0	76.8	3.57	5.36	10.7	0.0	0.0	0.0	0.0
0064144043224	http://us.openfoodfacts.org/product/0064144043224	Spaghetti & Meatballs	http://static.openfoodfacts.org/images/products/006/414/404/3224/front_en.6.400.jpg	http://static.openfoodfacts.org/images/products/006/414/404/3224/front_en.6.200.jpg	http://static.openfoodfacts.org/images/products/006/414/404/3224/front_en.6.400.jpg	423.0	163.0	4.28	1.56	0.741	0.292	12.1	1.17	3.11	3.5	0.00778	0.0007	2.0	2.0
00090780	http://us.openfoodfacts.org/product/00090780	Spaghetti sauce with mushrooms	http://static.openfoodfacts.org/images/products/00090780/front_en.7.400.jpg	http://static.openfoodfacts.org/images/products/00090780/front_en.7.200.jpg	http://static.openfoodfacts.org/images/products/00090780/front_en.7.400.jpg	162.0	0.0	0.0	0.0	0.81	0.319	8.62	1.72	5.17	1.72	0.0345	0.000931	1.0	1.0
0037600484497	http://us.openfoodfacts.org/product/0037600484497	Spam Classic	http://static.openfoodfacts.org/images/products/003/760/048/4497/front_en.7.400.jpg	http://static.openfoodfacts.org/images/products/003/760/048/4497/front_en.7.200.jpg	http://static.openfoodfacts.org/images/products/003/760/048/4497/front_en.7.400.jpg	1300.0	0.0	27.6	10.3	3.46	1.36	1.72	0.0	0.0	12.1	0.0	0.000621	23.0	23.0
0037600138727	http://us.openfoodfacts.org/product/0037600138727	Spam Classic	http://static.openfoodfacts.org/images/products/003/760/013/8727/front_en.10.400.jpg	http://static.openfoodfacts.org/images/products/003/760/013/8727/front_en.10.200.jpg	http://static.openfoodfacts.org/images/products/003/760/013/8727/front_en.10.400.jpg	1340.0	0.0	28.6	10.7	3.58	1.41	1.79	0.0	0.0	12.5	0.0	0.000643	23.0	23.0
0037600190671	http://us.openfoodfacts.org/product/0037600190671	Spam Single Classic	http://static.openfoodfacts.org/images/products/003/760/019/0671/front_en.8.400.jpg	http://static.openfoodfacts.org/images/products/003/760/019/0671/front_en.8.200.jpg	http://static.openfoodfacts.org/images/products/003/760/019/0671/front_en.8.400.jpg	1230.0	0.0	25.9	9.41	2.96	1.16	2.35	0.0	1.18	12.9	0.0	0.0	22.0	22.0
0836093002023	http://us.openfoodfacts.org/product/0836093002023	Sparkling Blackberry	http://static.openfoodfacts.org/images/products/083/609/300/2023/front_en.3.400.jpg	http://static.openfoodfacts.org/images/products/083/609/300/2023/front_en.3.200.jpg	http://static.openfoodfacts.org/images/products/083/609/300/2023/front_en.3.400.jpg	153.0	0.0	0.0	0.0	0.0179	0.00704	8.73	0.0	8.17	0.0	0.0	0.0	0.0	0.0
0836093012053	http://us.openfoodfacts.org/product/0836093012053	Sparkling Clementine	http://static.openfoodfacts.org/images/products/083/609/301/2053/front_fr.7.400.jpg	http://static.openfoodfacts.org/images/products/083/609/301/2053/front_fr.7.200.jpg	http://static.openfoodfacts.org/images/products/083/609/301/2053/front_fr.7.400.jpg	152.0	0.0	0.0	0.0	0.0154	0.00605	8.47	0.0	7.66	0.0	0.0	0.0	0.0	0.0
0038000787270	http://us.openfoodfacts.org/product/0038000787270	Special K Protein	http://static.openfoodfacts.org/images/products/003/800/078/7270/front_en.12.400.jpg	http://static.openfoodfacts.org/images/products/003/800/078/7270/front_en.12.200.jpg	http://static.openfoodfacts.org/images/products/003/800/078/7270/front_en.12.400.jpg	1570.0	131.0	3.12	0.0	1.51	0.594	59.4	9.38	21.9	31.2	0.0625	0.0253	9.0	9.0
