code	url	creator	created_t	last_modified_t	product_name	generic_name	quantity	packaging	packaging_tags	brands	brands_tags	categories	categories_tags	labels	labels_tags	origins	origins_tags	manufacturing_places	manufacturing_places_tags	emb_codes	emb_codes_tags	cities	cities_tags	purchase_places	stores	countries	ingredients_text	allergens	allergens_tags	traces	traces_tags	serving_size	no_nutriments	additives_n	additives	additives_tags	ingredients_from_palm_oil_n	ingredients_from_palm_oil	ingredients_from_palm_oil_tags	ingredients_that_may_be_from_palm_oil_n	ingredients_that_may_be_from_palm_oil	ingredients_that_may_be_from_palm_oil_tags	pnns_groups_1	pnns_groups_2	main_category	image_url	image_small_url	image_front_url	image_front_small_url	image_ingredients_url	image_ingredients_small_url	image_nutrition_url	image_nutrition_small_url	energy_100g	energy-from-fat_100g	fat_100g	saturated-fat_100g	-butyric-acid_100g	-caproic-acid_100g	-caprylic-acid_100g	-capric-acid_100g	-lauric-acid_100g	-myristic-acid_100g	-palmitic-acid_100g	-stearic-acid_100g	-arachidic-acid_100g	-behenic-acid_100g	-lignoceric-acid_100g	-cerotic-acid_100g	-montanic-acid_100g	-melissic-acid_100g	monounsaturated-fat_100g	polyunsaturated-fat_100g	omega-3-fat_100g	-alpha-linolenic-acid_100g	-eicosapentaenoic-acid_100g	-docosahexaenoic-acid_100g	omega-6-fat_100g	-linoleic-acid_100g	-arachidonic-acid_100g	-gamma-linolenic-acid_100g	-dihomo-gamma-linolenic-acid_100g	omega-9-fat_100g	-oleic-acid_100g	-elaidic-acid_100g	-gondoic-acid_100g	-mead-acid_100g	-erucic-acid_100g	-nervonic-acid_100g	trans-fat_100g	cholesterol_100g	salt_100g	sodium_100g	carbohydrates_100g	fiber_100g	-soluble-fiber_100g	-insoluble-fiber_100g	sugars_100g	-sucrose_100g	-glucose_100g	-fructose_100g	-lactose_100g	-maltose_100g	-maltodextrins_100g	starch_100g	polyols_100g	proteins_100g	casein_100g	serum-proteins_100g	nucleotides_100g	alcohol_100g	vitamin-a_100g	beta-carotene_100g	vitamin-d_100g	vitamin-e_100g	vitamin-k_100g	vitamin-c_100g	vitamin-b1_100g	vitamin-b2_100g	vitamin-pp_100g	vitamin-b6_100g	vitamin-b9_100g	vitamin-b12_100g	biotin_100g	pantothenic-acid_100g	silica_100g	bicarbonate_100g	potassium_100g	chloride_100g	calcium_100g	phosphorus_100g	iron_100g	magnesium_100g	zinc_100g	copper_100g	manganese_100g	fluoride_100g	selenium_100g	chromium_100g	molybdenum_100g	iodine_100g	caffeine_100g	taurine_100g	ph_100g	fruits-vegetables-nuts_100g	collagen-meat-protein-ratio_100g	cocoa_100g	chlorophyl_100g	carbon-footprint_100g	nutrition-score-fr_100g	nutrition-score-uk_100g
0041570054130	http://us.openfoodfacts.org/product/0041570054130	openfoodfacts-contributors	1389473166	1453678250	Almond Milk Unsweetened 	Unsweetened almond milk 	1			Almond Breeze,Blue Diamond Almonds,Blue Diamond Growers Corporation	almond-breeze,blue-diamond-almonds,blue-diamond-growers-corporation	Plant-based foods and beverages,Beverages,Plant-based foods,Dairies,Nuts and their products,Plant-based beverages,Milks,Plant milks,Almond milks,Non-sugared beverages,Nut milks	en:plant-based-foods-and-beverages,en:beverages,en:plant-based-foods,en:dairies,en:nuts-and-their-products,en:plant-based-beverages,en:plant-milks,en:milks,en:almond-milks,en:non-sugared-beverages,en:nut-milks	No lactose,No soy	en:no-lactose,en:no-soy											United States	ALMONDMILK (FILTERED WATER, _ALMONDS_), CALCIUM CARBONATE, TAPIOCA STARCH, SEA SAT, POTASSIUM CITRATE, CARRAGEENAN, SUNFLOWER LECITHIN, NATURAL FLAVOR, VITAMIN A PALMITATE, VITAMIN D2 AND D-ALPHA TOCOPHEROL (NATURAL VITAMIN E).	ALMONDS, ALMONDS	en:nuts			1 cup (240 mL)		5			0			0			Beverages	Non-sugared beverages	en:plant-milks	http://static.openfoodfacts.org/images/products/004/157/005/4130/front_en.10.400.jpg	http://static.openfoodfacts.org/images/products/004/157/005/4130/front_en.10.200.jpg	http://static.openfoodfacts.org/images/products/004/157/005/4130/front_en.10.400.jpg	http://static.openfoodfacts.org/images/products/004/157/005/4130/front_en.10.200.jpg	http://static.openfoodfacts.org/images/products/004/157/005/4130/ingredients_en.14.400.jpg	http://static.openfoodfacts.org/images/products/004/157/005/4130/ingredients_en.14.200.jpg	http://static.openfoodfacts.org/images/products/004/157/005/4130/nutrition_en.11.400.jpg	http://static.openfoodfacts.org/images/products/004/157/005/4130/nutrition_en.11.200.jpg	52.5	35	1.04	0																																	0	0	0.191	0.075	0.833	0.417			0									0.417					6.25e-05		4.17e-06	0.00417		0											0.0708		0.188	0.00833	0.0003	0.00667																	0	0
0022000159731	http://us.openfoodfacts.org/product/0022000159731	openfoodfacts-contributors	1391475769	1439141738	Altoids		1			Mint	mint															en:US																				http://static.openfoodfacts.org/images/products/002/200/015/9731/front_en.3.400.jpg	http://static.openfoodfacts.org/images/products/002/200/015/9731/front_en.3.200.jpg	http://static.openfoodfacts.org/images/products/002/200/015/9731/front_en.3.400.jpg	http://static.openfoodfacts.org/images/products/002/200/015/9731/front_en.3.200.jpg																																																																																																						
0022000159335	http://us.openfoodfacts.org/product/0022000159335	openfoodfacts-contributors	1385497779	1449442327	Altoids: Peppermint	Altoids	50 g	Tin	tin	Altoids	altoids	Mint	en:plant-based-foods-and-beverages,en:beverages,en:plant-based-foods,en:groceries,en:condiments,en:culinary-plants,en:hot-beverages,en:aromatic-plants,en:herbal-teas,en:aromatic-herbs,en:mint,en:sugared-beverages													United States	Sugar, Gum Arabic, Oil of Peppermint, Gelatin					2 g		2	 [ sugar -> en:sugar  ]  [ gum-arabic -> en:e414  -> exists  ]  [ oil-of-peppermint -> en:oil-of-peppermint  ]  [ of-peppermint -> en:of-peppermint  ]  [ peppermint -> en:peppermint  ]  [ gelatin -> en:e428  -> exists  ] 	en:e414,en:e428	0			0			Beverages	Sweetened beverages	en:condiments	http://static.openfoodfacts.org/images/products/002/200/015/9335/front_en.3.400.jpg	http://static.openfoodfacts.org/images/products/002/200/015/9335/front_en.3.200.jpg	http://static.openfoodfacts.org/images/products/002/200/015/9335/front_en.3.400.jpg	http://static.openfoodfacts.org/images/products/002/200/015/9335/front_en.3.200.jpg	http://static.openfoodfacts.org/images/products/002/200/015/9335/ingredients_en.5.400.jpg	http://static.openfoodfacts.org/images/products/002/200/015/9335/ingredients_en.5.200.jpg																																																																																																			0	0
0041735020000	http://us.openfoodfacts.org/product/0041735020000	openfoodfacts-contributors	1407338294	1439141734	Apple Cider Vinegar		32 FL OZ (946 ml)	glass,bottle	glass,bottle	Price Chopper	price-chopper															United States	Apple Cider Vinegar (diluted with water to 5% acidity)					15 ml		0			0			0			unknown	unknown		http://static.openfoodfacts.org/images/products/004/173/502/0000/front_en.8.400.jpg	http://static.openfoodfacts.org/images/products/004/173/502/0000/front_en.8.200.jpg	http://static.openfoodfacts.org/images/products/004/173/502/0000/front_en.8.400.jpg	http://static.openfoodfacts.org/images/products/004/173/502/0000/front_en.8.200.jpg	http://static.openfoodfacts.org/images/products/004/173/502/0000/ingredients_en.9.400.jpg	http://static.openfoodfacts.org/images/products/004/173/502/0000/ingredients_en.9.200.jpg	http://static.openfoodfacts.org/images/products/004/173/502/0000/nutrition_en.10.400.jpg	http://static.openfoodfacts.org/images/products/004/173/502/0000/nutrition_en.10.200.jpg	0		0																																						0													0																																												
0613008725853	http://us.openfoodfacts.org/product/0613008725853	openfoodfacts-contributors	1390435825	1419308926	Arizona Half & Half, Iced Tea & Mango		23 OZ			Arizona	arizona															United States																	unknown	unknown		http://static.openfoodfacts.org/images/products/061/300/872/5853/front_en.3.400.jpg	http://static.openfoodfacts.org/images/products/061/300/872/5853/front_en.3.200.jpg	http://static.openfoodfacts.org/images/products/061/300/872/5853/front_en.3.400.jpg	http://static.openfoodfacts.org/images/products/061/300/872/5853/front_en.3.200.jpg																																																																																																						
0037102170089	http://us.openfoodfacts.org/product/0037102170089	openfoodfacts-contributors	1395093516	1439141735	Baby bella mushrooms																					United States																	unknown	unknown		http://static.openfoodfacts.org/images/products/003/710/217/0089/front_en.3.400.jpg	http://static.openfoodfacts.org/images/products/003/710/217/0089/front_en.3.200.jpg	http://static.openfoodfacts.org/images/products/003/710/217/0089/front_en.3.400.jpg	http://static.openfoodfacts.org/images/products/003/710/217/0089/front_en.3.200.jpg																																																																																																						
0028400183901	http://us.openfoodfacts.org/product/0028400183901	openfoodfacts-contributors	1389277947	1439219033	Baked Cheetos																					United States						1 oz (28g/About 34 pieces)											unknown	unknown		http://static.openfoodfacts.org/images/products/002/840/018/3901/front_en.6.400.jpg	http://static.openfoodfacts.org/images/products/002/840/018/3901/front_en.6.200.jpg	http://static.openfoodfacts.org/images/products/002/840/018/3901/front_en.6.400.jpg	http://static.openfoodfacts.org/images/products/002/840/018/3901/front_en.6.200.jpg			http://static.openfoodfacts.org/images/products/002/840/018/3901/nutrition_en.7.400.jpg	http://static.openfoodfacts.org/images/products/002/840/018/3901/nutrition_en.7.200.jpg	1940	671	17.9	3.57																																	0	0	2.09	0.821	71.4	3.57			3.57									7.14					0					0	0.00134	0.000607	0.0107								0.214		0.357	0.143	0.00964	0.0857																	12	12
0040822020114	http://us.openfoodfacts.org/product/0040822020114	openfoodfacts-contributors	1393011246	1439141733	Basil pesto hummus		10 oz			Sabra	sabra															en:US																				http://static.openfoodfacts.org/images/products/004/082/202/0114/front_en.3.400.jpg	http://static.openfoodfacts.org/images/products/004/082/202/0114/front_en.3.200.jpg	http://static.openfoodfacts.org/images/products/004/082/202/0114/front_en.3.400.jpg	http://static.openfoodfacts.org/images/products/004/082/202/0114/front_en.3.200.jpg																																																																																																						
08787337	http://us.openfoodfacts.org/product/08787337	openfoodfacts-contributors	1397276319	1442080620	Blue Moon	Belgian White	12 fl oz	Bottle	bottle	Blue Moon	blue-moon	beer,wheat beers	en:beverages,en:alcoholic-beverages,en:beers,en:wheat-beers													United States																		Alcoholic beverages	en:beers	http://static.openfoodfacts.org/images/products/08787337/front_en.3.400.jpg	http://static.openfoodfacts.org/images/products/08787337/front_en.3.200.jpg	http://static.openfoodfacts.org/images/products/08787337/front_en.3.400.jpg	http://static.openfoodfacts.org/images/products/08787337/front_en.3.200.jpg																																																														4.5																																								
0078742143330	http://us.openfoodfacts.org/product/0078742143330	openfoodfacts-contributors	1394266870	1448124242	Blueberry Lowfat Yogurt		4	Plastic	plastic	Great Value	great-value	Dairies,Yogurts,Fruit yogurts,Low-fat yogurts,Blueberry Yogurt	en:dairies,en:yogurts,en:fruit-yogurts,en:blueberry-yogurts,en:low-fat-yogurts											Albuquerque,New Mexico,United States	Walmart	United States	Cultured Grade A low fat milk, water, sugar, fructose, modified food starch, blueberry puree, modified corn starch, kosher gelatin, natural flavor, red 40, blue 1, malic acid, potassium sorbate, sodium citrate, vitamin A palmitate, vitamin D3					170 g		6	 [ cultured-grade-a-low-fat-milk -> en:cultured-grade-a-low-fat-milk  ]  [ grade-a-low-fat-milk -> en:grade-a-low-fat-milk  ]  [ a-low-fat-milk -> en:a-low-fat-milk  ]  [ low-fat-milk -> en:low-fat-milk  ]  [ fat-milk -> en:fat-milk  ]  [ milk -> en:milk  ]  [ water -> en:water  ]  [ sugar -> en:sugar  ]  [ fructose -> en:fructose  ]  [ modified-food-starch -> en:modified-food-starch  ]  [ food-starch -> en:food-starch  ]  [ starch -> en:starch  ]  [ blueberry-puree -> en:blueberry-puree  ]  [ puree -> en:puree  ]  [ modified-corn-starch -> en:modified-corn-starch  ]  [ corn-starch -> en:corn-starch  ]  [ starch -> en:starch  ]  [ kosher-gelatin -> en:kosher-gelatin  ]  [ gelatin -> en:e428  -> exists  ]  [ natural-flavor -> en:natural-flavor  ]  [ flavor -> en:flavor  ]  [ red-40 -> en:e129  -> exists  ]  [ blue-1 -> en:e133  -> exists  ]  [ malic-acid -> en:e296  -> exists  ]  [ potassium-sorbate -> en:e201  -> exists  ]  [ sodium-citrate -> en:e331  -> exists  ]  [ vitamin-a -> en:vitamin-a  ]  [ a -> en:a  ]  [ palmitate -> en:palmitate  ]  [ vitamin-d3 -> en:vitamin-d3  ]  [ d3 -> en:d3  ] 	en:e428,en:e129,en:e133,en:e296,en:e201,en:e331	0			0			Milk and dairy products	Milk and yogurt	en:low-fat-yogurts	http://static.openfoodfacts.org/images/products/007/874/214/3330/front_en.3.400.jpg	http://static.openfoodfacts.org/images/products/007/874/214/3330/front_en.3.200.jpg	http://static.openfoodfacts.org/images/products/007/874/214/3330/front_en.3.400.jpg	http://static.openfoodfacts.org/images/products/007/874/214/3330/front_en.3.200.jpg					369		0.882	0.588																																		0.00294	0.112	0.0441	17.1				14.1									2.94																					0.135																						3	3
01890725	http://us.openfoodfacts.org/product/01890725	openfoodfacts-contributors	1404400117	1404400117	Bud Light Platinum		12 fl oz																			en:US																																																																																																																													
0041449003153	http://us.openfoodfacts.org/product/0041449003153	openfoodfacts-contributors	1404400570	1439141782	Buttermilk complete pancake mix		10 LB (4.53 kg)	Bag	bag	Krusteaz	krusteaz	Breakfasts,Pancakes and waffles	en:breakfasts,en:pancakes-and-waffles													United States	Enriched bleached flour (_wheat_ flour, niacin, reduced iron, thiamin mononitrate, riboflavin, folic acid, may contain malted barley flour), sugar, dextrose, leavening (sodium bicarbonate, sodium aluminum phosphate, monocalcium phosphate), _soy_ flour, canola or soybean oil, salt, _buttermilk_, food starch-modified, sodium steamroll lactylate	wheat, soy, buttermilk	en:gluten,en:soybeans,en:buttermilk	eggs,tree nuts	en:eggs,en:tree-nuts	1/2 cup (50 g)		5			0			0			unknown	unknown	en:breakfasts	http://static.openfoodfacts.org/images/products/004/144/900/3153/front_en.3.400.jpg	http://static.openfoodfacts.org/images/products/004/144/900/3153/front_en.3.200.jpg	http://static.openfoodfacts.org/images/products/004/144/900/3153/front_en.3.400.jpg	http://static.openfoodfacts.org/images/products/004/144/900/3153/front_en.3.200.jpg	http://static.openfoodfacts.org/images/products/004/144/900/3153/ingredients_en.7.400.jpg	http://static.openfoodfacts.org/images/products/004/144/900/3153/ingredients_en.7.200.jpg	http://static.openfoodfacts.org/images/products/004/144/900/3153/nutrition_en.8.400.jpg	http://static.openfoodfacts.org/images/products/004/144/900/3153/nutrition_en.8.200.jpg	1510	126	3	1																																	0	0	2.69	1.06	74	2			12									8					0					0													0.08		0.0036																		14	14
0051000000118	http://us.openfoodfacts.org/product/0051000000118	stephane	1373738721	1440745854	Campbell Tomato Soup	Tomato Soup	305 g	metal can	metal-can	Campbell's	campbell-s	Meals,Soups,Tomato Soups	en:meals,en:soups,en:tomato-soups					USA	usa					Chicago,Illinois,USA,United States	Walgreens	United States	Tomato Puree (Water, Tomato Paste), High Fructose Corn Syrup, _Wheat_ Flour, Water, Salt, Potassium Chloride, Flavoring, Citric Acid, Lower Sodium Natural Sea Salt, Ascorbic Acid [Vitamin C], Monopotassium Phosphate	Wheat	en:gluten			120 mL		3			0			0			Composite foods	One-dish meals	en:soups	http://static.openfoodfacts.org/images/products/005/100/000/0118/front_en.10.400.jpg	http://static.openfoodfacts.org/images/products/005/100/000/0118/front_en.10.200.jpg	http://static.openfoodfacts.org/images/products/005/100/000/0118/front_en.10.400.jpg	http://static.openfoodfacts.org/images/products/005/100/000/0118/front_en.10.200.jpg	http://static.openfoodfacts.org/images/products/005/100/000/0118/ingredients_en.11.400.jpg	http://static.openfoodfacts.org/images/products/005/100/000/0118/ingredients_en.11.200.jpg	http://static.openfoodfacts.org/images/products/005/100/000/0118/nutrition_en.12.400.jpg	http://static.openfoodfacts.org/images/products/005/100/000/0118/nutrition_en.12.200.jpg	314	0	0	0															0	0																	0	0	1.02	0.4	16.7	0.833			10									1.67					0.0001					0.005											0.575		0		0.0006																		4	4
4002468021319	http://us.openfoodfacts.org/product/4002468021319	bcatelin	1399738015	1417277738	Cheddar	Cheddar slices	200g	Plastic	plastic	Hochland	hochland	Dairies,Cheeses	en:dairies,en:cheeses			Germany	germany			DE BY 70025 EC	de-by-70025-ec			Brent,UK	Food & Wine	United States,United Kingdom	Cheese 42%, skimmed milk,skimmed milk powder,butter, Cheddar 6%, E452, E339, E331, salt, paprika extract							4	 [ cheese-42 -> en:cheese-42  ]  [ 42 -> en:42  ]  [ skimmed-milk -> en:skimmed-milk  ]  [ milk -> en:milk  ]  [ skimmed-milk-powder -> en:skimmed-milk-powder  ]  [ milk-powder -> en:milk-powder  ]  [ powder -> en:powder  ]  [ butter -> en:butter  ]  [ cheddar-6 -> en:cheddar-6  ]  [ 6 -> en:fd-c  ]  [ e452 -> en:e452  -> exists  ]  [ e339 -> en:e339  -> exists  ]  [ e331 -> en:e331  -> exists  ]  [ salt -> en:salt  ]  [ paprika-extract -> en:e160c  -> exists  ] 	en:e452,en:e339,en:e331,en:e160c	0			0			Milk and dairy products	Cheese	en:cheeses	http://static.openfoodfacts.org/images/products/400/246/802/1319/front_en.8.400.jpg	http://static.openfoodfacts.org/images/products/400/246/802/1319/front_en.8.200.jpg	http://static.openfoodfacts.org/images/products/400/246/802/1319/front_en.8.400.jpg	http://static.openfoodfacts.org/images/products/400/246/802/1319/front_en.8.200.jpg					1003		17																																						6													16																																												
